Comment Thread #,Author Name,Comment Text,Like Count,Published Date,Total Reply Count
1155,Rolake Omi,"I'm not really the most disciplined person, and since quarantine I have been alone at home studying. I have been watching her videos for a couple of weeks now and it encourages me to study because i feel like someone is doing it with me and rooting for me as i keep studying. But it works best when you want to study but can't focus on your own and since it is pre-recorded you have to also push yourself to do it.",2,2 weeks ago,0
1156,tom swan,Im only here for the cat.,0,5 months ago,0
1157,Taru Uppal,is it just me or does the music that starts playing at around 50:54 remind anyone else of the kind of music that is played during many scenes of the first Fifty Shades movie?   xD,0,4 months ago,2
1157,Chance To Study,I make study  with me  videos join me  please,0,4 months ago,0
1157,Taru Uppal,@Chance To Study sure :),0,4 months ago,0
1158,e l i s a,What is pomodoro,1,1 year ago,0
1159,Muhammad Nur Hasan,I will make as same as this content. 👍👍,0,3 months ago,0
1160,Cragonos Kritirea,All these normies taking 5 hour breaks😤 HA!🤣😂 I once had a 3 month break from school work. I think it's called suspension or something like that but my mom seemed pretty mad.,0,7 months ago,0
1161,celil cavadov,"@
новый метод учёбы",0,9 months ago,0
1162,Iris Ching,Can't study with cute cat in video.,0,9 months ago,0
1163,Lucia Gonzalez,this actually works,0,3 months ago,0
1164,Dice and Rolls,I was done at 2:13:20,0,9 months ago,0
1165,video izliyorum,Bu videonun amacı ne biri anlatsın ingilzicem yok,0,10 months ago,0
1166,Rajendra hansdah,Thank U so much,0,1 month ago,1
1166,Adeniyi Salami,"This channel is incredible and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1167,Harsh Vardhan,Love from India,0,1 year ago,0
1168,PHO 79,i AM ONLY HERE BECAUSE SHE LOOKS SO MUCH ALIKE MY CRUSH-THAT CRUSHED MY HEART :((,1,1 year ago,0
1169,Pratyush Pro,"Thank you so much sister for helping me in focused study. I generally get distracted with my phone , but when I started to study with you, if i get any thought of operating the phone, i see you and get back to study and concentrate on what i study. Once again thank you so much sister.   
Is  it okey if I call you sister? 😊😊",0,1 year ago,0
1170,Shipra the Explorer,I took a 10 hour break,0,6 months ago,0
1171,Lisa,The song at 47:30 😍,0,2 months ago,1
1171,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1172,RAGHAD MOhammed,في عرب,0,10 months ago,0
1173,Nitma Shrestha,Omg i did it i have completed my all works thankyou for this video☺☺,0,1 year ago,0
1174,Rafaela Lemos,I love study with you,0,7 months ago,0
1175,brickviking,"Thank you for this video. It's a nice change from political opponent bashing, Covid disaster, or graphic cards blowing up. And I even got some extra stuff done.",0,1 month ago,1
1175,Meditation and Study Music,I agree <3,0,1 month ago,0
1176,e honda,"Apparently I'm not able to sit still for more than 30 minutes, then my back aches. What to do about that?",0,1 year ago,2
1176,Mara Gonia,During my exam season I tend to have a similar problem. What I tend to do is to do some yoga after studying for half an hour. Most times it's similar to the pomodoro technique. Studying for 25min and then taking a 10min rest to get some water or tea and do some stretches or yoga and during my long break I try to move as much as possible. I hope this maye helps you!,1,1 year ago,0
1176,e honda,"@Mara Gonia thank you! I don't know about yoga but doing more stretches should be good enough, I guess.",0,1 year ago,0
1177,Jinxxy,"I need motivation someone please help me... I'm 13 and all I do is stay up all night playing games and don't do my homework till it's 5:00 AM and I'm dosing off every second. (almost like now) I'm failing one class and nearly failing one other one. My other grades are decent to say the least but I'm in danger of repeating classes next year. Anyone have advice on how to get out of these bad habits of procrastinating? This video helped me and I'm going to probably going to continue to use this too bring up my grades. It's the middle of the year and mid-terms are soon, wish me luck please.",0,10 months ago,0
1178,fouad hayek,I like the music,0,11 months ago,0
1179,Alaa Alshoaiby,This is the third time I finish the video till the end,0,1 month ago,2
1179,Adeniyi Salami,"This channel is really amazing and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",1,1 month ago,0
1179,Alaa Alshoaiby,@Adeniyi Salami good luck bro,0,1 month ago,0
1180,Daniel Korenblum,is there a version without music?,0,11 months ago,1
1180,alia karimbaksh,Yea there is check her other videos,0,11 months ago,0
1181,Chris Bridges,Is the cat in the box or out if the box?,0,2 months ago,1
1181,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",1,1 month ago,0
1182,mauricio kusmisich,i want a girlfriend like you,0,2 months ago,0
1183,soso 102x,thank you so much,0,2 months ago,1
1183,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1184,Hind Galaxy,Hiiii i love u,0,8 months ago,0
1185,Rayhan Karlingga Barqi,gabut mbaknya,0,1 year ago,0
1186,davin2002,"Depending if this is an ad view enabled video, in any case the views alone are worth 10K, not to mention she sells stuff online, so she is making money as a 'professional student'  with this video , so actually this is work.",0,1 year ago,0
1187,el,tfw you've  wasted a whole twenty minutes sobbing over your work (. ❛ ᴗ ❛.),0,1 year ago (edited),0
1188,Army4 ever,Can I ask what does pomodoro means😶😶,1,1 year ago,1
1188,Matheus b,"It's italian for tomato, and it's because the developer of this technique used to use one of those kitchen timers in the shape a tomato to count down the time.",0,1 year ago,0
1189,Sao Le,love you,0,10 months ago,0
1190,marie’s little kitchen,thank you,0,2 months ago,1
1190,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1191,Katie Renee,i cant do it,0,3 months ago,0
1192,Ani Goswami,The opening text is way too fast,0,3 months ago,0
1193,Rahul Kumar Saw,😀😊,1,3 months ago,0
1194,Kayla Simpson !,Am I missing the point,0,3 months ago,0
1195,leo cal,"Thanks for the post, however, I couldn't study at first because of your pretty face. Once I was able to keep my head in the books or just minimized your video I was able to get right to it. Very soothing and it enabled me to be creative with my lessons.  Thanks.",0,3 months ago,0
1196,Bushra Baig,life hack: speed up the video to complete more pomodoros!! :D,2,1 year ago,0
1197,I A,"I enjoy watching your videos, I love the image quality ! What camera do you use? I want to do real-time stretching videos, that will allow me to film for an hour- 2 hours. How are you able to film so long?",0,1 month ago,1
1197,Adeniyi Salami,"This channel is really amazing and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1198,Gérard L,ok,0,2 weeks ago,0
1199,por qué,Am I the only who has an obsession to drink gallons of water while studying?,1,1 year ago,0
1200,Alex Monfort,"Studied for 3 pomodoros in a roll, then realiced I forgot to stop...",1,1 year ago,0
1201,Koubaa Sofien,is no one gonna talk about how cute and calm you look when you Study,0,1 year ago,0
1202,Ian L,"Honestly, the ability of med students to concentrate for hours on end is an alien gift. I struggle keeping focus after 15 minutes!",0,1 year ago,0
1203,Dteezy T,Im studying so I can be an Air Force Pilot.,1,1 year ago,1
1203,Kolo Kayla,oooOooo... That sounds interesting. Good luck I hope you do your best!,1,1 year ago,0
1204,Christina Gurrola,"I am 35, finishing my bachelors online. I feel stuck and alone, I was wasting time just feeling manic. This channel helped me so much and gave me a calm feeling to help me study. thank you",0,1 year ago,0
1205,ثہٰـــكہٰــيٰـلہٰ ˋˍˊ,"Hello, I'm from Iraq and he has three months of exams to determine my destiny. I have achieved my dream. I am now in the 12th stage. I want to achieve my dream of doctor and many of you will continue to read",1,1 year ago,1
1205,Manar Alhaji,How did it go,0,9 months ago,0
1206,me me,"I'm so glad that I found this side of YouTube. I don't know that it is, but this is just super inspiring to me. Thank you! I'll definitely be back for years to come while getting my RN and NP degrees <3",1,1 year ago,0
1207,Asmae Ab,When you are studying and you find yourself getting emotional because of the music !,0,1 year ago,0
1208,Sone 509,اكو عرب بالطياره🤣؟؟؟,1,1 year ago,0
1209,Phát Nguyễn,"i've had a efficient 2,5 hours of studying with you. No distraction, no texting,  no messages,... now is a 30 minutes break and another 2,5 hours of studying after break...
thank you a lots for inspiring me... 
have a good day.... ",1,1 year ago (edited),0
1210,grace mcculloch,48:30 the change in music is me being bubbly and cute while pretending i didnt just have a dramatic angsty episode,0,1 year ago (edited),0
1211,gr00vyc0c0,This video helps me more than teachers. And shes not even talking.,0,1 year ago,0
1212,Gordana Stefanovic,OMG will no one say anything about the kitty breaks?! So cuuute,0,1 year ago,0
1213,Isha Saravanan,"It's 1 in the morning and I have an essay due tomorrow that I'm only halfway through.
Wish me luck!",1,1 year ago,0
1214,Eirinn Lynch,Here I am actually going to study with no tests coming up and I forgot my science book in school,1,1 year ago,0
1215,User 834,"Medical student here. Let’s get right into it, shall we?",0,1 year ago,0
1216,Nehemiah Evanora,"I’m in year 8 and I’m already doing hours of studying and am in a study group. If you’re reading this to give you more context, I’ve got 3-4 years until I will need to do proper tests.",0,1 year ago,0
1217,lil.strwbrry,"1 pomodoro 00:15
2 pomodoro 50:46
3 pomodoro 1:16:03",1,1 year ago (edited),0
1218,calvin lee,the most realistic documentary about human i have ever seen,0,1 year ago,0
1219,Ilayda Bayram,"As a person who will have her end of high school exams just in two months, I’m glad I found this video. I always find a way to lose concentration and procrastinate. Studying with you will hopefully motivate me. Thank you for this video.",0,1 year ago,0
1220,Qiracengkih,Im gonna save this and study with you when i wanna to study,2,1 year ago,0
1221,emilio O,Hello fellow Gibi fan,0,1 year ago,0
1222,Kâmile B,"Waiiit a second. She's not studying... she's playing world of warcraft with an open textbook >:O 
Thank you for this video! I always wished I had a study buddy that I could focus with, now I do <3",0,1 year ago (edited),0
1223,weez,instructions unclear. failed out of college because i watched you study instead of studying. damn and mom got me on the swim team and everything,0,1 year ago,0
1224,Aoibheann Devlin,0:25 her pencil pot is a tomato soup tin😂,1,1 year ago,0
1225,Aya Nadim,"its 11:00pm, I got back from gymnastics training an hour ago and I'm so exhausted but I must keep going. help me you guys!",2,1 year ago,0
1226,Abigail A,"Thanks girl, this is a lifesaver. I feel motivated to study somehow. whenever I feel distracted, I look up and see you studying. I go right back to my books then.",2,1 year ago,0
1227,Kaylee Rojas,I would like to say thank you because trust me when I say this. it takes HOURS to finish simple homework and I just realized that I can finish majority of my homework in under two hours. Im honestly SHOOK,0,1 year ago,0
1228,Gotcha Gurl,"At 1:43:52  the song is the theme song of the series ""The Good Witch"". Doesn't it or is it just me. lol.",1,1 year ago,0
1229,im dumb,"i used to study alone but i cant really focus and i get bored easily but after i found this video , i get more concentrate  and its just really inspiring. thank you, i have 3 years left in high school❣",0,1 year ago,0
1230,desirée,"This song makes homework enjoyable, but I have my sound pretty low so it doesnt distract me. Love it!",0,1 year ago,0
1231,spoon,"Thank you for being an inspiration to start doing something similar! I've always been really awkward in front of cameras, but to film myself recording is highly motivating and almost like study with a friend :)",0,1 year ago,0
1232,tvdavis,"I'm way past college age, but this helps me study for a bunch of technical certification exams. There's something about looking up and seeing someone else studying that keeps me from zoning out or getting on social media for two hours straight. Thanks!",0,1 year ago,0
1233,Zeynep Karagöz,I'am turkish 🙏  video perfect,1,1 year ago,0
1234,Suren Nimalan,admitting that you do not know something is the first step to learning!,0,1 year ago,0
1235,Denis Não tenho sobrenome,I can't study because I get lost in the beauty of your face,2,1 year ago,1
1236,BROWNIE,this piano slap,0,1 year ago,0
1237,lastyllobille,I'm studying for Step 1 right now and watching you highlight First Aid is so soothing. The process of becoming a doctor is the hardest thing I've ever done and I just keep wanting to give up. You are about 3 years ahead of me but watching you go through the process (and your struggles along the way) make me feel less alone now that I see where you are.,0,1 year ago,0
1238,Eduardo Agliardi,"hey, what are you Studying??",1,1 year ago,0
1239,Srivishal Sudharsan,"Welcome to the comment section menu.
99 percent of the comments are people saying that they're procrastinating right now
But the other 1 percent are real comments.",0,1 year ago,0
1240,Adrian,2.5 hours: you starring at your laptop😂😂😂,0,1 year ago,0
1241,Heonsig Chung,"To the people who heard of this music but can't pinpoint where it is from. It is from the game ""Getting Over It"".",0,1 year ago,0
1242,divahakyeon,I'm an international relations student and I just stumbled upon your videos and they had helped me so much with this semester!! Thankyou so much for making this videos.,0,1 year ago,0
1243,Saba R,"I look up to you so much for being able to study like this without even touching your phone or spacing out while in pomodoro. Its really hard for me to stay completely focused like you. But, thanks to you I'm getting better and my 'breaks' are getting shorter and shorter each time.",0,1 year ago,0
1244,Sam X,the cat in the background is so cute 😍😍😍😍,0,1 year ago,0
1245,Baya Halitim,"I just had a 2 hours and a half study session ! i feels great...
Thank you ! :)",0,1 year ago,0
1246,acai,"Thank you! If it wasn't for a video like this, I probably would have procrastinated my biology studies even more... Subscribed <3",0,1 year ago,0
1247,Nyla The Writer,Thank you for keeping me off my phone!!,0,1 year ago,0
1248,MegaJorn123,i keep watching the cat in the background,0,1 year ago,0
1249,I am me,Its so hard to focus 😂 my mind is occupied by my job but in front of me is my book 😂 but its ok I'm trying. Thank you,0,1 year ago,0
1250,Sally Lau,I wish I found this sooner when I was still in undergrad but your motivation and watching your main channel keeps me going even after college!,0,1 year ago,0
1251,Marilyn van Schelt,"This helped me so much, fr I have never in my life studied for 2:30 hours I normally would do like 1 hour max per day or so....",2,1 year ago,1
1251,Mary phoenix541,I feel you man,0,1 year ago,0
1252,02missed,It's so calming and motivating to watch you study. I got much more work done with your videos! Thank you!,0,1 year ago,0
1253,ab0mination_,I am finally willing to study❤😂,0,1 year ago,0
1254,Burak Pişkin,there should be a sign for end of a pomodoro.,1,1 year ago,0
1255,Aminka,Hi!I am from Ukraine 🌸Your video the best💞I fell in live with you😍You have the great channel!,0,1 year ago,0
1256,tariq froukh,you have no idea how helpfull this video was for me im a engeneering studnt and i have like this huge test in like 3 months that will literally decide wat am i gonna do with my life i cant fail it and i can finally thanks to ur videos to study a full 3 hours like u have no idea how thankfull i am <3,1,1 year ago (edited),0
1257,Jane Kim,Yay I managed to finish this one! I'm so proud of myself,0,1 year ago,0
1258,Nairikki,Just thank you!,1,1 year ago,0
1259,Mariah,i have bad study habits ): B's and C's are what im getting in college ATM. Im gonna see if this helps me study more so I can get A's,0,1 year ago,0
1260,Derya Yavuz,I studied with u and I’ve reached my goal 👍🏻 thank u ✌️,1,1 year ago,0
1261,Stray Kideu,Thanks! This helped me finish my work at 3 am. That's a good 2 hours earlier than the time I usually finish.,0,1 year ago,0
1262,TERENCE MAKUREKE,"as soon i saw that cat ,lost all the focus couldnt u find somewhere lol",0,1 year ago,0
1263,D A,"I am coming close to the end of high school and ive always struggled with getting my head down and studying. jane the virgin is an addiction :( .  but using this video, i have studied like i havent in so long. my productiveness levels are amazing and i can go to sleep and waking up feeling accomplished. thankyou so much",0,1 year ago,0
1264,droenship,I love this idea! Sometimes all u need is a study buddy! I also recommend the Study Bunny app (android only) which is a fun motivational pomodoro-like timer,0,1 year ago,0
1265,merna akrawi,how can you study without talking :/,1,1 year ago,0
1266,Zawing Lee,i miss candy..,0,1 year ago (edited),0
1267,Callum Laroi,This video has helped me so much for all my exams. Thanks so much!,1,1 year ago,0
1268,Stephanie Bock,I really love it. I hate studying with other students because at some point they always tryna have a conversation with you when they are bored by studying. You are a silent company. And wonderful music choice. Reminds me of Mr. Nobody. Awesome.,0,1 year ago,0
1269,Evelyn Rodriguez,thank you I think this is the solution to procrastination,1,1 year ago,0
1270,Abhilasha Singh,Love it! Have to complete 15k words for my thesis in 2 days.. this video is helping me a lot! Thank youu :),0,1 year ago,0
1271,Oluchukwu Okafor,"Hey you, yes you, get back to Studying!",0,1 year ago,0
1272,citrine cremé,I use this method and yesterday for the first time ever i actually studied for an hour omg,0,1 year ago,0
1273,Yasemin Ferbandez,I read an wirte und read and wirte. I will forgett das stuff by tomorrow.... qwq how do you remember all this stuff,0,1 year ago,0
1274,Eden,yr cat is so cute <3,0,1 year ago,0
1275,Lazy Shum,"thank you, it's like you are my study buddy, and the feeling of isolation  don't bother me anymore^^",0,1 year ago,0
1276,Joline A,What if my phone dies in this two hour video,0,1 year ago,0
1277,Un Known,just wanna say that you are beautiful !!!!,0,1 year ago,0
1278,meggyspencer,I miss your study with me so much :( I've graduated from med school a year or so ago but I need to study to get into the residency program and I miss your company,0,1 year ago,0
1279,Julian Mcpeak,I open this video whenever I feel bored of studying and it helped me a lot 👍🏼👍🏼✔️😀,0,1 year ago,0
1280,Louisa Becker,"I love you so much for this! Only thing that motivates me, thank you so so much👍🏼🥰",0,1 year ago,0
1281,Pierre Mérien,"Thank you so much, it's really helpful, I need a specific grade on my a levels to go to my dream uni and you're helping me get there :)",0,1 year ago,0
1282,mark hellings,Thank you for occupying my cell phone's screen while im learning. so that my stupid ass wont use my phone.,0,1 year ago,0
1283,UltimateGPower,this cat awww,0,1 year ago,0
1284,Klára Červená,"Oh my God, thank you for you!",0,1 year ago,0
1285,Szilvia Telek,Still the best study with me video. ❤ so helpful.,0,1 year ago,0
1286,TrippyRizz,"Wow, this is brilliant! Good on you lol",0,1 year ago,0
1287,Ashmitha Mishel D'souza,"This is really helpful, I studied for continuous 2 and half hours",0,1 year ago,0
1288,the koala was here,Best study with me video ever 💕 thank you so much  💕 love you 😍,0,1 year ago,0
1289,dream20,What is she studying? Thank u btw❤,0,1 year ago,0
1290,Roger P.,"This video is amazing 😊😊😄😄, Im studying in vacations of the University, I try to study to keep the brain busy and then I have free time to enjoy the things I like to do, so, I feel very good with me, and I hope to learn more things :""3. Thank you so much to this channel, it gives me a lot of motivation to study, and I love it",0,1 year ago,0
1291,Maria Clara L.,"this kind of video with music is ideal for studying with the computer, reading pdf's and taking some notes, while the ones without music are good for tasks that demands more attention, like reading more difficult texts. :)",0,1 year ago,0
1292,Souhayl A Photographer,top inspiring,0,1 year ago,0
1293,Chase Louie,"Thank you so much, you are doing God's work I swear! I was able to get some Political Science hw done. I actually bookmarked your video for future use. <3.",0,1 year ago,0
1294,Lunga Linda Mkhwanazi,"Linda from Johannesburg here,

your study lamp looks cool",0,1 year ago,0
1295,Vinicius Limeiro,"You are wonderful! Thank you for helping me focus on me because I have difficult studying with total focus. THE MUSIC IS PERFECT FOR THE CONCENTRATION !!! The organization of your table and your home is inspiring as well as your facial expression when studying. So, really THANK YOU!",0,1 year ago,0
1296,WhoGonTellHer,Name of the first music pls !!,1,1 year ago,0
1297,NaMi O,Thank you! Got one chapter down! Looking forward for another chapter with you,0,1 year ago,0
1298,Dia Han,"I came back to this video cos i wanna say thank you so much. I am now a registered master plumber and then soon, ill be an Architect. U r such a great study buddy. 🙏🙏🙏",2,1 year ago,0
1299,Wynne Johnson,"LOVE!
Thank you!!!",0,1 year ago,0
1300,Nat Mendes,thank you for making this video!! I get a 9/10 if one of my exams yay,0,1 year ago,0
1301,Sonya Galkina,"You know it infuriates when only music plays, you at least explain what you are doing!",0,1 year ago,0
1302,larry limestreet,did you stop for an arthur bliss ?,0,1 year ago,0
1303,Ruguoser Liegise,Damn some of this music sound like Interstellar music.,0,1 year ago,0
1304,neethy,im so screwed,0,1 year ago,0
1305,Feyah,"I've watched this a couple times but I've never realised the can of tomato soup that you used for your pens and pencils, I love that idea and its a great way to recycle. I love this Video by the way!",0,1 year ago,0
1306,iseeflowers,Are you studying for medical school/ medical doctor degree?,1,1 year ago,0
1307,Mark Carrasca,Social Contagion ;),0,1 year ago,0
1308,Anonymoose Watcher,"I love Modernhealthmonk study with me video also.

Feels good having good view (handsomeness for women) while studying.",2,1 year ago,0
1309,Ron Bùi,"Nice  watching this vid and playing games
now I always play 2 hrs each day and feel so good when someone has to study while I am playing games
H A HA HA",0,1 year ago,0
1310,Lorraine Foster,Awesome! I need one for grading papers!,0,1 year ago,0
1311,Begüm Köfteci,"Do you now? I'm in Turkey and I've a HIGH SCHOOL EXAM (LGS) and it's very important for me. When I get bored or when I don't want study, I'm watching you. THANKS! I've only one month left. pls wish me luck :)",1,1 year ago,1
1311,karla g,"Sunday and WE 

good luk",1,1 year ago,0
1312,Haris Malik,This Helps getting stuff done even with small tasks,0,1 year ago,0
1313,Vinh Trần,You inspired me... thanks 🙏 a lot...,0,1 year ago,0
1314,Abeer Abdalle,"thank you , you're good study partner.xx",0,1 year ago,0
1315,Joanna Thiessen,Absolutely loved this. Got me through 2.5 hrs of incredibly dull accounting.,0,1 year ago,0
1316,Meriem Ouchene,the name of the first music please and thank you some much for your help ! you're the best,0,1 year ago,0
1317,Rachna Bhatia,Thank you very much for making this video. It really helped me not to procrastinate. I will continue to use this video for my studies...Thanks a lot :),0,1 year ago,0
1318,Augustya Sing,the music *),0,1 year ago,0
1319,Tara,"Ples more of that videos!!! 
Love u❤️",0,1 year ago,0
1320,Timdev,55:35 Getting over it,0,1 year ago,0
1321,Dr.RasyaL,thanks a LoT mam who ever you are just i am feeling motivated to study...  by the way are you Doctor...????,0,1 year ago,0
1322,nadine,how many pomodoros are in this one?,0,1 year ago,0
1323,Mónica RS,"Hey! I've been looking for the song on the minute 58 if anybody knows, please help!",0,1 year ago,0
1324,kerwin green,Genius idea.,0,1 year ago,0
1325,chandrashekhar,executed it successfully 👍👍,0,1 year ago,0
1326,meyi sanglir,Helped me alot. I had never done such prolonged work for quite a long time. Thanks for making this video.,0,1 year ago (edited),0
1327,Dr4kk0nnys,"This video , actuaaly helped me alot , thx <3",2,1 year ago,0
1328,Камилла Муханжарова,ты классная!,0,1 year ago,0
1329,antiderek,Studying about the Holocaust when 1:36:30 comes up :(,0,1 year ago,0
1330,Athina Jakovidis,"hi guys, what is the name of song: 57:55?",0,1 year ago,0
1331,Ankur Samanta,"Which music you have played
Plz give a link to download the music",1,1 year ago,0
1332,Super Mer,"Thank yo so, so, so much! I always have trouble really getting down to the hard studying, and this really helped. Even when I'm doing homework I love to listen to this. Really awesome, thank you!!!

P.S. taking my 3-5 minutes to write this comment, lol!!",0,1 year ago,0
1333,Ch Leng,How can we focus to study please ...,0,1 year ago,0
1334,AloOsh Shalbe,i want first music please,0,1 year ago,0
1335,Sarah Mardiyah,thnkyou so much.,0,1 year ago,0
1336,Rebecca Metcalfe,She doesn't even figet or move,0,1 year ago,0
1337,Bailey Paulina,What is the music at 58:16?,0,1 year ago,0
1338,Dilek Sahin,Thank you🤓,0,1 year ago,0
1339,cnx *-*,Rip candy...😔,0,1 year ago,0
1340,Alok Baral,Does anyone know what music is playing at time 48:43?,0,1 year ago,0
1341,你好爱是错的,GET BACK TO WORK !,0,1 year ago,0
1342,Rutuja Jagdale,Hi ..am preparing for medical UG examination ...boz of u am focusing with concentration..so thanks u so much sis ..can I get best luck from u ???,0,1 year ago,0
1343,Tabby Steven,I was revising 5 science topics yesterday and it took me hours! I've revised 5 science topics with this video and it's taken me only 2 pomdoros! I don't know why but I work much more efficiently with these! Thanks. Now to get back to work...,0,1 year ago,0
1344,Devika Dua,"Hi, Jamie! Your videos are tremendously helpful and I use them every day, but I have one question. Do you have any videos of a two hour nonstop (without pomodoros or cycles) video on ""study with me""? Again, thank you so much.",0,1 year ago,0
1345,TroubleBots,Can someone plz tell me the song @55:37 plz!!!!!!,0,1 year ago,0
1346,Samrat dahal,Is she really studying though?,0,1 year ago,0
1347,Dilek Sahin,🇹🇷 #dersçalışmazamanı,1,1 year ago,0
1348,noorail mezoo,Doctor I will be a Doctor,0,1 year ago,0
1349,Asian Sista,I dont get the video?,0,1 year ago,0
1350,Emelyn Chen,"what is the title of the music at 30.17? been looking for it high and low, would greatly appreciate it if someone could tell me what it is!",0,1 year ago,1
1350,Puck Emmer,Gymnopedie No.1 by Rachel Conwell :),0,1 year ago,0
1351,Darren Lee,Why didn't she  need any toilet breaks?,0,1 year ago,0
1352,Paula Parada,you are my online friend to study,0,1 year ago,0
1353,HoneyBee,I study with you the hole way,0,1 year ago,0
1354,GEO A.M,Is this the real life,0,1 year ago,0
1355,yap Sean,well done,0,1 year ago,0
1356,Mendesarmyforever,I am sorry but i cant focus with this music make me think about other things  ...but amazing video,0,1 year ago,0
1357,Ayesha Abbas,How anyone can study with 🎧 music,0,1 year ago,0
1358,Ayesha Gul,"The thing is that i am preparing for chemistry exam which is tomorrow.I started yesterday and still about 2 chapters are left.Its 11am but i am dying because of lack of sleep.I still have to go through the notes and numericals.
What should i do?",0,1 year ago,0
1359,Emin Acay,Hi I am from Turkey. your lamp is very good. what's the brand of it?,0,1 year ago,1
1359,Gabriel Garza,"jjajjajjaja bro, it's just a lamp.",0,1 year ago,0
1360,TheBeastystar,it said 3-5 minute break i had like 2 hours,0,1 year ago,0
1361,Nicholas R,I dont get how having video someone study make you want to study?...i rather study alone without anyone near...easier to focus...,0,1 year ago,0
1362,Wen Lin,you have the wrong laptop stand link,0,3 months ago,0
1363,Right Direction,1:50:42 you made me yawn.....,0,5 months ago,0
1364,RavenousKatelyn,9:10,0,1 month ago,1
1364,Adeniyi Salami,"This channel is really amazing and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1365,Şevval Kübra Yılmaz,how can ı buy the under the computer,0,1 month ago,1
1365,Adeniyi Salami,"This channel is incredible and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1366,krlkml,co ci wyszlo w drugim,0,10 months ago,0
1367,Sarang Siras,"Hi madam, Just a small doubt do you listen to the background music while studying.........?????",0,1 year ago,1
1367,Navya Nagpal,"Yes, at least it helped me calming down",0,1 year ago,0
1368,Manelka Peiris,What's she studying,0,2 months ago,1
1368,Adeniyi Salami,"This channel is incredible and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1369,H97,I’m start,0,2 weeks ago,0
1370,《《sia kay》》,45 minuets of straight studing ime for break not\,1,2 months ago,1
1370,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1371,Sonam Sherpa,What kind of laptop do you have? Is it a MacBook Air? I would really like to have the laptop holder that you have. I have a MacBook Air 13 inches and I was wondering if the laptop holder that you have would work for my laptop as well (^__^),0,1 year ago,0
1372,Your Support,stop watching motivational videos and star study,1,1 year ago,0
1373,غفران حسين,هاي منو عراقي  Hi,0,1 year ago,0
1374,suhib alazeeh,WTF i didn't know that was a thing lol . i study everyday for 6 hours but i don't go and make video about it and earn some money from YouTube . i am a hardworking idiot .,0,3 months ago,0
1375,Gülsüm Erdihan,Arkadaşlar nerdesiniz,0,1 year ago,0
1376,Al right,I fell asleep,2,8 months ago,0
1377,sanguine,like mate stop procrastinating,0,3 weeks ago,0
1378,Ramias RS Transporte,you are very beautiful,0,6 months ago,0
1379,Ali-G,ich glaube ich mache auch so ein 5 stündiges video wo ihr mir beim schlafen zuschauen könnt... dumme menschen gibt es ja genug wie ich sehe die so was schauen würden🤦🏻‍♂️✌️,1,3 weeks ago,0
1380,Alice LIU,stop watching the cat,1,1 year ago,0
1381,C,"For anyone who either needs a reminder at 25min or loves this video vibe but find the music distracting (like me):
1. Set a timer on your phone/use a pomodoro app
2. Mute the video",0,8 months ago,0
1382,kyle tang,sorry I felt asleep,0,1 year ago,0
1383,Mylene Rouzier,The minecraft songs keep distracting me,0,1 year ago,0
